,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
842,PTT,2020-03-25 00:00:00+00:00,31.25,32.75,29.5,30,"225,148,500",31.25,32.75,29.5,30,"225,148,500",0,1
843,PTT,2020-03-26 00:00:00+00:00,31.25,32,30.5,30.75,"142,242,900",31.25,32,30.5,30.75,"142,242,900",0,1
844,PTT,2020-03-27 00:00:00+00:00,30,31.75,29.5,31.5,"148,090,400",30,31.75,29.5,31.5,"148,090,400",0,1
845,PTT,2020-03-30 00:00:00+00:00,29,29,29,29,"7,500,500",29,29,29,29,"7,500,500",0,1
846,PTT,2020-03-31 00:00:00+00:00,30.75,30.75,29,29,"113,739,000",30.75,30.75,29,29,"113,739,000",0,1
847,PTT,2020-01-04 00:00:00+00:00,30.25,31.25,30,30.25,"112,603,400",30.25,31.25,30,30.25,"112,603,400",0,1
848,PTT,2020-02-04 00:00:00+00:00,33.75,34.5,30.5,30.75,"235,135,400",33.75,34.5,30.5,30.75,"235,135,400",0,1
849,PTT,2020-03-04 00:00:00+00:00,35.5,36.75,34,35.5,"267,035,700",35.5,36.75,34,35.5,"267,035,700",0,1
850,PTT,2020-07-04 00:00:00+00:00,38.25,38.75,37,38.5,"214,399,300",38.25,38.75,37,38.5,"214,399,300",0,1
851,PTT,2020-08-04 00:00:00+00:00,36,37.5,35.75,37.5,"171,353,300",36,37.5,35.75,37.5,"171,353,300",0,1
852,PTT,2020-09-04 00:00:00+00:00,35.75,37.25,35,37,"155,937,800",35.75,37.25,35,37,"155,937,800",0,1
853,PTT,2020-10-04 00:00:00+00:00,36,36.25,34.5,35,"79,974,300",36,36.25,34.5,35,"79,974,300",0,1
854,PTT,2020-04-13 00:00:00+00:00,35.75,36,35,35.5,"65,183,100",35.75,36,35,35.5,"65,183,100",0,1
855,PTT,2020-04-14 00:00:00+00:00,36,36.5,35.75,36.25,"79,894,600",36,36.5,35.75,36.25,"79,894,600",0,1
856,PTT,2020-04-15 00:00:00+00:00,35.5,36,35,35.5,"89,542,500",35.5,36,35,35.5,"89,542,500",0,1
857,PTT,2020-04-16 00:00:00+00:00,33.25,35.25,33,35,"129,900,200",33.25,35.25,33,35,"129,900,200",0,1
858,PTT,2020-04-17 00:00:00+00:00,34.25,34.75,33.25,34.5,"122,747,300",34.25,34.75,33.25,34.5,"122,747,300",0,1
859,PTT,2020-04-20 00:00:00+00:00,35.25,35.75,33.75,34,"87,463,700",35.25,35.75,33.75,34,"87,463,700",0,1
860,PTT,2020-04-21 00:00:00+00:00,34,34.75,33.75,34.5,"109,237,800",34,34.75,33.75,34.5,"109,237,800",0,1
861,PTT,2020-04-22 00:00:00+00:00,33.25,33.75,32.5,33.25,"145,407,200",33.25,33.75,32.5,33.25,"145,407,200",0,1
862,PTT,2020-04-23 00:00:00+00:00,33.75,34.25,33.5,33.75,"102,677,100",33.75,34.25,33.5,33.75,"102,677,100",0,1
863,PTT,2020-04-24 00:00:00+00:00,34,35,33.75,34.25,"122,083,100",34,35,33.75,34.25,"122,083,100",0,1
864,PTT,2020-04-27 00:00:00+00:00,34,34.75,33.75,34.75,"52,826,400",34,34.75,33.75,34.75,"52,826,400",0,1
865,PTT,2020-04-28 00:00:00+00:00,33.5,34,33,33.5,"87,950,300",33.5,34,33,33.5,"87,950,300",0,1
866,PTT,2020-04-29 00:00:00+00:00,34,34.25,33.5,34,"70,051,700",34,34.25,33.5,34,"70,051,700",0,1
867,PTT,2020-04-30 00:00:00+00:00,35.5,35.5,34.5,35,"182,032,900",35.5,35.5,34.5,35,"182,032,900",0,1
868,PTT,2020-05-05 00:00:00+00:00,35,35.75,34.5,35.25,"93,125,700",35,35.75,34.5,35.25,"93,125,700",0,1
869,PTT,2020-07-05 00:00:00+00:00,34.25,35.25,34.25,35,"64,787,000",34.25,35.25,34.25,35,"64,787,000",0,1
870,PTT,2020-08-05 00:00:00+00:00,35.25,35.5,34.5,34.75,"68,596,200",35.25,35.5,34.5,34.75,"68,596,200",0,1
871,PTT,2020-11-05 00:00:00+00:00,35.5,36,35.25,35.75,"88,413,800",35.5,36,35.25,35.75,"88,413,800",0,1
872,PTT,2020-12-05 00:00:00+00:00,36.25,36.25,35.25,35.5,"71,991,100",36.25,36.25,35.25,35.5,"71,991,100",0,1
873,PTT,2020-05-13 00:00:00+00:00,36,36.5,35.75,36,"49,095,100",36,36.5,35.75,36,"49,095,100",0,1
874,PTT,2020-05-14 00:00:00+00:00,35.5,35.75,35,35.5,"45,709,300",35.5,35.75,35,35.5,"45,709,300",0,1
875,PTT,2020-05-15 00:00:00+00:00,35.5,36,35.25,35.75,"78,668,000",35.5,36,35.25,35.75,"78,668,000",0,1
876,PTT,2020-05-18 00:00:00+00:00,36,36.5,36,36,"77,226,800",36,36.5,36,36,"77,226,800",0,1
877,PTT,2020-05-19 00:00:00+00:00,36.5,37,36.5,37,"106,752,100",36.5,37,36.5,37,"106,752,100",0,1
878,PTT,2020-05-20 00:00:00+00:00,36.75,37,36.25,36.5,"46,700,700",36.75,37,36.25,36.5,"46,700,700",0,1
879,PTT,2020-05-21 00:00:00+00:00,37,37.25,36.5,37,"47,689,600",37,37.25,36.5,37,"47,689,600",0,1
880,PTT,2020-05-22 00:00:00+00:00,35.75,36.75,35.5,36.5,"69,384,300",35.75,36.75,35.5,36.5,"69,384,300",0,1
881,PTT,2020-05-25 00:00:00+00:00,36.25,36.5,35.75,35.75,"25,186,200",36.25,36.5,35.75,35.75,"25,186,200",0,1
882,PTT,2020-05-26 00:00:00+00:00,36.75,37.25,36.5,36.75,"47,875,500",36.75,37.25,36.5,36.75,"47,875,500",0,1
883,PTT,2020-05-27 00:00:00+00:00,36.5,36.75,36,36.5,"39,041,200",36.5,36.75,36,36.5,"39,041,200",0,1
884,PTT,2020-05-28 00:00:00+00:00,35.5,36.75,35.5,36.5,"74,678,900",35.5,36.75,35.5,36.5,"74,678,900",0,1
885,PTT,2020-05-29 00:00:00+00:00,35.5,35.75,35,35.5,"92,200,800",35.5,35.75,35,35.5,"92,200,800",0,1
886,PTT,2020-01-06 00:00:00+00:00,36,36.5,35.75,35.75,"57,097,800",36,36.5,35.75,35.75,"57,097,800",0,1
887,PTT,2020-02-06 00:00:00+00:00,37,37,35.75,36.25,"53,305,400",37,37,35.75,36.25,"53,305,400",0,1
888,PTT,2020-04-06 00:00:00+00:00,38,38.25,37.25,37.75,"112,629,200",38,38.25,37.25,37.75,"112,629,200",0,1
889,PTT,2020-05-06 00:00:00+00:00,39.5,40.5,37.5,38,"172,777,600",39.5,40.5,37.5,38,"172,777,600",0,1
890,PTT,2020-08-06 00:00:00+00:00,40.75,41.5,40.25,40.5,"120,902,300",40.75,41.5,40.25,40.5,"120,902,300",0,1
891,PTT,2020-09-06 00:00:00+00:00,39,40.5,38.75,40.25,"116,567,300",39,40.5,38.75,40.25,"116,567,300",0,1
892,PTT,2020-10-06 00:00:00+00:00,39.25,39.5,38.5,39.5,"66,057,000",39.25,39.5,38.5,39.5,"66,057,000",0,1
893,PTT,2020-11-06 00:00:00+00:00,38.5,39.25,38,39,"55,341,900",38.5,39.25,38,39,"55,341,900",0,1
894,PTT,2020-12-06 00:00:00+00:00,37.25,37.75,36.75,37.25,"93,979,600",37.25,37.75,36.75,37.25,"93,979,600",0,1
895,PTT,2020-06-15 00:00:00+00:00,36.5,37.25,36,36.75,"74,051,700",36.5,37.25,36,36.75,"74,051,700",0,1
896,PTT,2020-06-16 00:00:00+00:00,38,38.5,37.25,37.75,"78,565,000",38,38.5,37.25,37.75,"78,565,000",0,1
897,PTT,2020-06-17 00:00:00+00:00,38,38,37,37.5,"77,566,900",38,38,37,37.5,"77,566,900",0,1
898,PTT,2020-06-18 00:00:00+00:00,37.75,38,37,37.25,"34,172,200",37.75,38,37,37.25,"34,172,200",0,1
899,PTT,2020-06-19 00:00:00+00:00,38.25,38.25,37.5,38,"48,335,300",38.25,38.25,37.5,38,"48,335,300",0,1
900,PTT,2020-06-22 00:00:00+00:00,38.5,38.5,37.75,38,"43,698,000",38.5,38.5,37.75,38,"43,698,000",0,1
901,PTT,2020-06-23 00:00:00+00:00,38.75,38.75,38.25,38.75,"27,061,200",38.75,38.75,38.25,38.75,"27,061,200",0,1
902,PTT,2020-06-24 00:00:00+00:00,37.5,39,37.25,39,"45,653,000",37.5,39,37.25,39,"45,653,000",0.57,1
903,PTT,2020-06-25 00:00:00+00:00,37.25,37.25,36.25,37,"50,161,000",37.25,37.25,36.25,37,"50,161,000",0,1
904,PTT,2020-06-26 00:00:00+00:00,37,38,37,37.75,"32,050,100",37,38,37,37.75,"32,050,100",0,1
905,PTT,2020-06-29 00:00:00+00:00,37.25,37.5,36.5,36.5,"35,798,700",37.25,37.5,36.5,36.5,"35,798,700",0,1
906,PTT,2020-06-30 00:00:00+00:00,37.75,38.25,37.5,37.75,"48,960,900",37.75,38.25,37.5,37.75,"48,960,900",0,1
907,PTT,2020-01-07 00:00:00+00:00,38.5,38.5,37.5,38,"51,477,700",38.5,38.5,37.5,38,"51,477,700",0,1
908,PTT,2020-02-07 00:00:00+00:00,39,39.75,38.25,38.5,"85,892,400",39,39.75,38.25,38.5,"85,892,400",0,1
909,PTT,2020-03-07 00:00:00+00:00,39.25,39.75,38.75,39.25,"45,900,700",39.25,39.75,38.75,39.25,"45,900,700",0,1
910,PTT,2020-07-07 00:00:00+00:00,40.25,41,39.75,39.75,"98,297,800",40.25,41,39.75,39.75,"98,297,800",0,1
911,PTT,2020-08-07 00:00:00+00:00,39.5,40.5,39,40,"75,150,800",39.5,40.5,39,40,"75,150,800",0,1
912,PTT,2020-09-07 00:00:00+00:00,39.25,39.75,39,39.5,"52,227,100",39.25,39.75,39,39.5,"52,227,100",0,1
913,PTT,2020-10-07 00:00:00+00:00,38.25,39,38,38.75,"51,049,000",38.25,39,38,38.75,"51,049,000",0,1
914,PTT,2020-07-13 00:00:00+00:00,37.5,38.75,37.5,38.5,"51,480,300",37.5,38.75,37.5,38.5,"51,480,300",0,1
915,PTT,2020-07-14 00:00:00+00:00,38,38,37,37.25,"33,133,600",38,38,37,37.25,"33,133,600",0,1
916,PTT,2020-07-15 00:00:00+00:00,38.75,39,38,38.25,"44,600,300",38.75,39,38,38.25,"44,600,300",0,1
917,PTT,2020-07-16 00:00:00+00:00,38.25,38.75,37.75,38.75,"37,275,700",38.25,38.75,37.75,38.75,"37,275,700",0,1
918,PTT,2020-07-17 00:00:00+00:00,38.75,39,38,38.5,"27,833,900",38.75,39,38,38.5,"27,833,900",0,1
919,PTT,2020-07-20 00:00:00+00:00,38.5,39,38.25,38.5,"25,566,500",38.5,39,38.25,38.5,"25,566,500",0,1
920,PTT,2020-07-21 00:00:00+00:00,40.25,40.5,39,39,"65,615,400",40.25,40.5,39,39,"65,615,400",0,1
921,PTT,2020-07-22 00:00:00+00:00,39.5,40.75,39,40.25,"65,462,200",39.5,40.75,39,40.25,"65,462,200",0,1
922,PTT,2020-07-23 00:00:00+00:00,39.75,40,39,39.5,"36,524,100",39.75,40,39,39.5,"36,524,100",0,1
923,PTT,2020-07-24 00:00:00+00:00,38.5,39.25,38.5,39,"42,731,400",38.5,39.25,38.5,39,"42,731,400",0,1
924,PTT,2020-07-29 00:00:00+00:00,38.5,38.75,38.25,38.5,"29,212,400",38.5,38.75,38.25,38.5,"29,212,400",0,1
925,PTT,2020-07-30 00:00:00+00:00,38,39,38,38.5,"37,445,600",38,39,38,38.5,"37,445,600",0,1
926,PTT,2020-07-31 00:00:00+00:00,39,39.25,37.25,38.25,"75,399,200",39,39.25,37.25,38.25,"75,399,200",0,1
927,PTT,2020-03-08 00:00:00+00:00,38.5,39,38.25,39,"35,058,600",38.5,39,38.25,39,"35,058,600",0,1
928,PTT,2020-04-08 00:00:00+00:00,38,39,38,38.75,"60,854,500",38,39,38,38.75,"60,854,500",0,1
929,PTT,2020-05-08 00:00:00+00:00,39,39.25,38,38.25,"61,561,600",39,39.25,38,38.25,"61,561,600",0,1
930,PTT,2020-06-08 00:00:00+00:00,38.75,39.5,38.5,38.75,"34,953,700",38.75,39.5,38.5,38.75,"34,953,700",0,1
931,PTT,2020-07-08 00:00:00+00:00,38.25,38.75,37.75,38.5,"59,234,200",38.25,38.75,37.75,38.5,"59,234,200",0,1
932,PTT,2020-10-08 00:00:00+00:00,37.75,38.5,37.75,38.25,"23,190,400",37.75,38.5,37.75,38.25,"23,190,400",0,1
933,PTT,2020-11-08 00:00:00+00:00,37.5,38.5,37.5,38,"61,644,200",37.5,38.5,37.5,38,"61,644,200",0,1
934,PTT,2020-08-13 00:00:00+00:00,38.25,38.75,37.75,37.75,"61,045,300",38.25,38.75,37.75,37.75,"61,045,300",0,1
935,PTT,2020-08-14 00:00:00+00:00,37.75,38.5,37.5,38.25,"38,129,200",37.75,38.5,37.5,38.25,"38,129,200",0,1
936,PTT,2020-08-17 00:00:00+00:00,38,38.25,37.75,38,"20,152,300",38,38.25,37.75,38,"20,152,300",0,1
937,PTT,2020-08-18 00:00:00+00:00,38,38.25,37.75,38,"31,995,400",38,38.25,37.75,38,"31,995,400",0,1
938,PTT,2020-08-19 00:00:00+00:00,37.25,38.25,37.25,38.25,"55,437,600",37.25,38.25,37.25,38.25,"55,437,600",0,1
939,PTT,2020-08-20 00:00:00+00:00,36.25,37.25,36.25,37,"49,667,200",36.25,37.25,36.25,37,"49,667,200",0,1
940,PTT,2020-08-21 00:00:00+00:00,36.5,37,36.25,36.75,"35,237,700",36.5,37,36.25,36.75,"35,237,700",0,1
941,PTT,2020-08-24 00:00:00+00:00,36.75,37.25,36.25,36.5,"40,119,000",36.75,37.25,36.25,36.5,"40,119,000",0,1
942,PTT,2020-08-25 00:00:00+00:00,37.25,37.75,37,37,"40,673,600",37.25,37.75,37,37,"40,673,600",0,1
943,PTT,2020-08-26 00:00:00+00:00,37,37.5,36.75,37.25,"32,468,600",37,37.5,36.75,37.25,"32,468,600",0,1
944,PTT,2020-08-27 00:00:00+00:00,37.25,38,37,37.25,"66,120,700",37.25,38,37,37.25,"66,120,700",0,1
945,PTT,2020-08-28 00:00:00+00:00,36.75,37.75,36.5,37.5,"60,845,600",36.75,37.75,36.5,37.5,"60,845,600",0,1
946,PTT,2020-08-31 00:00:00+00:00,36,37.25,36,36.75,"58,945,200",36,37.25,36,36.75,"58,945,200",0,1
947,PTT,2020-01-09 00:00:00+00:00,36.25,36.5,36,36.25,"32,744,800",36.25,36.5,36,36.25,"32,744,800",0,1
948,PTT,2020-02-09 00:00:00+00:00,36.5,36.5,36,36.25,"31,752,700",36.5,36.5,36,36.25,"31,752,700",0,1
949,PTT,2020-03-09 00:00:00+00:00,36,36.5,36,36.25,"33,798,000",36,36.5,36,36.25,"33,798,000",0,1
950,PTT,2020-08-09 00:00:00+00:00,35,35.75,35,35.5,"38,232,100",35,35.75,35,35.5,"38,232,100",0,1
951,PTT,2020-09-09 00:00:00+00:00,35.25,35.5,33.75,34.25,"52,814,100",35.25,35.5,33.75,34.25,"52,814,100",0,1
952,PTT,2020-10-09 00:00:00+00:00,35.25,35.75,35,35.25,"33,592,600",35.25,35.75,35,35.25,"33,592,600",0,1
953,PTT,2020-11-09 00:00:00+00:00,35,35.5,35,35,"22,348,300",35,35.5,35,35,"22,348,300",0,1
954,PTT,2020-09-14 00:00:00+00:00,35,35.5,35,35.25,"30,045,200",35,35.5,35,35.25,"30,045,200",0,1
955,PTT,2020-09-15 00:00:00+00:00,35,36,35,35,"45,036,600",35,36,35,35,"45,036,600",0,1
956,PTT,2020-09-16 00:00:00+00:00,35.25,35.5,35,35.25,"37,845,700",35.25,35.5,35,35.25,"37,845,700",0,1
957,PTT,2020-09-17 00:00:00+00:00,35.75,35.75,35,35.25,"32,618,600",35.75,35.75,35,35.25,"32,618,600",0,1
958,PTT,2020-09-18 00:00:00+00:00,35.25,35.75,35,35.75,"56,531,100",35.25,35.75,35,35.75,"56,531,100",0,1
959,PTT,2020-09-21 00:00:00+00:00,35,35.5,34.75,35.25,"30,099,100",35,35.5,34.75,35.25,"30,099,100",0,1
960,PTT,2020-09-22 00:00:00+00:00,34.25,34.75,34,34.5,"53,563,000",34.25,34.75,34,34.5,"53,563,000",0,1
961,PTT,2020-09-23 00:00:00+00:00,33.5,34.5,33.5,34.5,"53,308,400",33.5,34.5,33.5,34.5,"53,308,400",0,1
962,PTT,2020-09-24 00:00:00+00:00,32.5,33.5,32.5,33,"65,105,400",32.5,33.5,32.5,33,"65,105,400",0,1
963,PTT,2020-09-25 00:00:00+00:00,32.5,33,32.25,32.5,"43,553,600",32.5,33,32.25,32.5,"43,553,600",0,1
964,PTT,2020-09-28 00:00:00+00:00,33.5,33.5,32.5,32.75,"43,085,800",33.5,33.5,32.5,32.75,"43,085,800",0,1
965,PTT,2020-09-29 00:00:00+00:00,33,34,33,34,"34,346,000",33,34,33,34,"34,346,000",0,1
966,PTT,2020-09-30 00:00:00+00:00,32,33.25,32,33,"55,633,600",32,33.25,32,33,"55,633,600",0.57,1
967,PTT,2020-01-10 00:00:00+00:00,33,33.25,32,32.5,"35,311,400",33,33.25,32,32.5,"35,311,400",0,1
968,PTT,2020-02-10 00:00:00+00:00,32.25,33,31.75,32.75,"46,626,700",32.25,33,31.75,32.75,"46,626,700",0,1
969,PTT,2020-05-10 00:00:00+00:00,32.25,32.75,32,32.5,"33,832,700",32.25,32.75,32,32.5,"33,832,700",0,1
970,PTT,2020-06-10 00:00:00+00:00,33,33.25,32.5,32.75,"67,785,500",33,33.25,32.5,32.75,"67,785,500",0,1
971,PTT,2020-07-10 00:00:00+00:00,33,33,32.25,32.75,"43,231,700",33,33,32.25,32.75,"43,231,700",0,1
972,PTT,2020-08-10 00:00:00+00:00,33,33.75,32.75,33,"55,614,500",33,33.75,32.75,33,"55,614,500",0,1
973,PTT,2020-09-10 00:00:00+00:00,33.25,33.5,32.75,33.25,"38,909,600",33.25,33.5,32.75,33.25,"38,909,600",0,1
974,PTT,2020-12-10 00:00:00+00:00,34.25,34.5,33,33.25,"78,586,500",34.25,34.5,33,33.25,"78,586,500",0,1
975,PTT,2020-10-14 00:00:00+00:00,33.25,34,33,33.75,"60,663,600",33.25,34,33,33.75,"60,663,600",0,1
976,PTT,2020-10-15 00:00:00+00:00,33,33.5,32.75,33,"61,294,100",33,33.5,32.75,33,"61,294,100",0,1
977,PTT,2020-10-16 00:00:00+00:00,32.75,33.25,32.5,33,"49,334,500",32.75,33.25,32.5,33,"49,334,500",0,1
978,PTT,2020-10-19 00:00:00+00:00,32.5,32.75,32.25,32.5,"37,145,300",32.5,32.75,32.25,32.5,"37,145,300",0,1
979,PTT,2020-10-20 00:00:00+00:00,32.25,32.5,31.5,32,"54,014,500",32.25,32.5,31.5,32,"54,014,500",0,1
980,PTT,2020-10-21 00:00:00+00:00,32.25,32.5,31.75,32.25,"49,705,800",32.25,32.5,31.75,32.25,"49,705,800",0,1
981,PTT,2020-10-22 00:00:00+00:00,32.25,32.75,31.5,32,"38,068,700",32.25,32.75,31.5,32,"38,068,700",0,1
982,PTT,2020-10-26 00:00:00+00:00,32.25,32.25,31.5,32,"32,681,300",32.25,32.25,31.5,32,"32,681,300",0,1
983,PTT,2020-10-27 00:00:00+00:00,32,32.25,31.5,31.75,"47,632,800",32,32.25,31.5,31.75,"47,632,800",0,1
984,PTT,2020-10-28 00:00:00+00:00,31.5,32.25,31.5,31.75,"51,605,900",31.5,32.25,31.5,31.75,"51,605,900",0,1
985,PTT,2020-10-29 00:00:00+00:00,31,31.25,30.5,31,"52,314,400",31,31.25,30.5,31,"52,314,400",0,1
986,PTT,2020-10-30 00:00:00+00:00,31,31.25,30.5,31,"56,732,200",31,31.25,30.5,31,"56,732,200",0,1
987,PTT,2020-02-11 00:00:00+00:00,31,31.25,30.5,31,"30,857,500",31,31.25,30.5,31,"30,857,500",0,1
988,PTT,2020-03-11 00:00:00+00:00,32.75,32.75,31.25,31.25,"65,590,200",32.75,32.75,31.25,31.25,"65,590,200",0,1
989,PTT,2020-04-11 00:00:00+00:00,32.5,33,32.25,32.5,"45,413,600",32.5,33,32.25,32.5,"45,413,600",0,1
990,PTT,2020-05-11 00:00:00+00:00,34,34,33,33.25,"82,258,200",34,34,33,33.25,"82,258,200",0,1
991,PTT,2020-06-11 00:00:00+00:00,34,34.5,33.25,34,"60,023,200",34,34.5,33.25,34,"60,023,200",0,1
992,PTT,2020-09-11 00:00:00+00:00,34.75,35.75,34.5,34.5,"93,598,600",34.75,35.75,34.5,34.5,"93,598,600",0,1
993,PTT,2020-10-11 00:00:00+00:00,38.25,38.5,36.25,36.75,"176,251,200",38.25,38.5,36.25,36.75,"176,251,200",0,1
994,PTT,2020-11-11 00:00:00+00:00,38.25,38.75,37.25,38.5,"110,716,000",38.25,38.75,37.25,38.5,"110,716,000",0,1
995,PTT,2020-12-11 00:00:00+00:00,37.25,38,36.75,37.75,"100,172,800",37.25,38,36.75,37.75,"100,172,800",0,1
996,PTT,2020-11-13 00:00:00+00:00,37.5,38,36.5,36.75,"71,186,700",37.5,38,36.5,36.75,"71,186,700",0,1
997,PTT,2020-11-16 00:00:00+00:00,37.5,38.25,37.5,38,"48,351,600",37.5,38.25,37.5,38,"48,351,600",0,1
998,PTT,2020-11-17 00:00:00+00:00,37.5,38,37.25,37.5,"66,524,600",37.5,38,37.25,37.5,"66,524,600",0,1
999,PTT,2020-11-18 00:00:00+00:00,38,38,37,37,"56,396,500",38,38,37,37,"56,396,500",0,1
1000,PTT,2020-11-19 00:00:00+00:00,37.75,38.25,37.5,38,"51,648,000",37.75,38.25,37.5,38,"51,648,000",0,1
1001,PTT,2020-11-20 00:00:00+00:00,38.25,38.5,37.5,37.75,"67,251,700",38.25,38.5,37.5,37.75,"67,251,700",0,1
1002,PTT,2020-11-23 00:00:00+00:00,40.5,40.5,38.75,38.75,"138,790,200",40.5,40.5,38.75,38.75,"138,790,200",0,1
1003,PTT,2020-11-24 00:00:00+00:00,40,41.25,40,40.75,"162,888,600",40,41.25,40,40.75,"162,888,600",0,1
